favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
75613,Twitter for Android,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends",,False,Tue Mar 07 13:13:20 +0000 2017,16798,839101660886614016
40534,Twitter for iPhone,"See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area'
https://t.co/JUxhO3oqjO",,False,Mon Apr 17 22:41:53 +0000 2017,7950,854102644394254341
41514,Twitter for iPhone,Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise… https://t.co/pMyZFvdPOh,,False,Thu Jul 27 19:08:58 +0000 2017,7555,890650237060120576
98812,Twitter for iPhone,The Stock Market has been creating tremendous benefits for our country in the form of not only Record Setting Stock… https://t.co/ztq2hDJ7rr,,False,Sun Jan 07 20:42:13 +0000 2018,19761,950105312782114817
100681,Twitter for iPhone,I look forward to working w/ D's + R's in Congress to address immigration reform in a way that puts hardworking citizens of our country 1st.,,False,Tue Sep 05 20:45:27 +0000 2017,23206,905170032229056512
32226,Twitter for iPhone,I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!,,False,Tue Apr 18 09:48:10 +0000 2017,4477,854270321620287490
106627,Twitter for iPhone,"On Holocaust Remembrance Day we mourn and grieve the murder of 6 million innocent Jewish men, women and children, a… https://t.co/Df8jIU5KW2",,False,Sat Jan 27 19:30:24 +0000 2018,25333,957334999522533376
105026,Twitter for iPhone,"Stock Market had another good day but, now that the Tax Cut Bill has passed, we have tremendous upward potential. D… https://t.co/nTAj1FDp2U",,False,Thu Jan 04 02:11:31 +0000 2018,19362,948738634722742273
92009,Twitter for iPhone,The Democrats continue to Obstruct the confirmation of hundreds of good and talented people who are needed to run o… https://t.co/AVCxZlPVIJ,,False,Sun Mar 11 14:49:29 +0000 2018,24878,972846978823610369
34819,Twitter for iPhone,Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl,,False,Sat Oct 07 19:31:42 +0000 2017,7323,916747884716011521
48006,Twitter for iPhone,Rand Paul is a friend of mine but he is such a negative force when it comes to fixing healthcare. Graham-Cassidy Bill is GREAT! Ends Ocare!,,False,Wed Sep 20 12:09:54 +0000 2017,9724,910476107287269376
78085,Twitter for iPhone,The Fake News Is going all out in order to demean and denigrate! Such hatred!,,False,Thu Oct 12 12:45:29 +0000 2017,16140,918457595618365441
43682,Media Studio,"#ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:… https://t.co/7IIQEh7xXv",,False,Wed Jun 28 20:19:38 +0000 2017,10491,880158771762286592
78064,Twitter for iPhone,Rasmussen just came out at 51% Approval despite the Fake News Media. They were one of the three most accurate on El… https://t.co/PccBDzTejl,,False,Tue Apr 17 17:59:39 +0000 2018,18402,986303188587425794
136198,Twitter for iPhone,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!",,False,Thu Jun 22 22:15:39 +0000 2017,41853,878013639613186049
58281,Twitter for iPhone,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,,False,Sun Apr 30 12:28:04 +0000 2017,12767,858659215451271168
38569,Twitter Ads,"Today, I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:… https://t.co/YYafFQncbC",,False,Wed Apr 26 20:49:16 +0000 2017,8680,857335793261568000
260533,Twitter for Android,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,,False,Fri Jan 20 12:31:53 +0000 2017,67573,822421390125043713
210594,Twitter for Android,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",,False,Sun Jan 22 12:51:36 +0000 2017,38334,823151124815507460
72016,Twitter Ads,"It was a great honor to welcome the President of Turkey, Recep Tayyip Erdoğan, to the @WhiteHouse today! https://t.co/4BWjOCgnNv",,False,Tue May 16 19:38:42 +0000 2017,18475,864565791076872192
91490,Twitter for iPhone,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,,False,Sun Dec 03 11:15:02 +0000 2017,21822,937279001684598784
132630,Twitter for iPhone,Getting ready to celebrate the 4th of July with a big crowd at the White House. Happy 4th to everyone. Our country will grow and prosper!,,False,Tue Jul 04 19:49:16 +0000 2017,24194,882325456162361344
83817,Twitter for iPhone,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",,False,Thu Aug 17 10:56:33 +0000 2017,23628,898136462385979392
110769,Twitter for iPhone,....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!,,False,Tue Jul 04 02:24:39 +0000 2017,28591,882062572081512449
109044,Twitter for iPhone,Based on the fact that the very unfair and unpopular Individual Mandate has been terminated as part of our Tax Cut… https://t.co/sZ3YczC3mR,,False,Tue Dec 26 11:58:42 +0000 2017,19982,945624910898122752
96660,Twitter for Android,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,,False,Wed Feb 15 12:42:20 +0000 2017,24263,831846101179314177
77176,Twitter for iPhone,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,,False,Thu Oct 05 11:50:56 +0000 2017,17938,915907150333009920
94634,Twitter for iPhone,"Kim Strassel of the WSJ just said, after reviewing the dumb Comey Memos, “you got to ask, what was the purpose of t… https://t.co/tjHeBnSJof",,False,Sun Apr 22 20:04:10 +0000 2018,24376,988146462625181696
68791,Twitter for iPhone,"“On 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of ter… https://t.co/xnR1mXhmr3",,False,Thu Dec 28 02:09:22 +0000 2017,19277,946201376652169220
57562,Media Studio,"“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""… https://t.co/uYZYvT8xIo",,False,Thu Nov 30 02:00:23 +0000 2017,19899,936052257392676864
74853,Twitter for iPhone,"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!",,False,Tue May 30 13:59:28 +0000 2017,19026,869553853750013953
59354,Twitter for iPhone,Thanks for your support! https://t.co/iqUM1RfQso,,False,Sat Oct 07 20:33:31 +0000 2017,12688,916763438805848066
28642,Twitter for iPhone,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'
https://t.co/5YnzDitF8r",,False,Thu May 04 12:28:39 +0000 2017,7956,860108914624532480
200566,Twitter for iPhone,"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!",,False,Wed May 31 10:09:22 +0000 2017,80710,869858333477523458
68257,Twitter for iPhone,"Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/OeyTdFyl1Q https://t.co/wdLQkfdy4m",,False,Thu Dec 28 23:14:21 +0000 2017,15296,946519720450252800
91112,Twitter for iPhone,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!",,False,Thu Nov 16 11:34:52 +0000 2017,16434,931123400810037248
71170,Twitter for iPhone,I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and wome… https://t.co/cxkez6oPXx,,False,Fri Oct 13 16:30:28 +0000 2017,16058,918876603148652544
76283,Twitter for iPhone,"""Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" https://t.co/vvJMDv9Gjl",,False,Thu Aug 10 23:51:36 +0000 2017,19144,895794792747216896
59106,Twitter for iPhone,"Franklin, such a great photo. 

HAPPY 99th BIRTHDAY to your father, @BillyGraham! https://t.co/l0c7RvvOa1",,False,Tue Nov 07 14:30:54 +0000 2017,12194,927906208203276288
148696,Twitter for iPhone,Very sad that the FBI missed all of the many signals sent out by the Florida school shooter. This is not acceptable… https://t.co/yvvTEmad2e,,False,Sun Feb 18 04:08:45 +0000 2018,36735,965075589274177536
130324,Twitter for iPhone,Why did the Obama Administration start an investigation into the Trump Campaign (with zero proof of wrongdoing) lon… https://t.co/YyfQtgZMpn,,False,Mon Mar 05 13:22:29 +0000 2018,38551,970650759091163137
115390,Twitter for iPhone,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,,False,Sat Aug 19 11:33:51 +0000 2017,25568,898870621584596993
63624,Twitter for iPhone,The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - &amp; seek much tougher version!,,False,Mon Jun 05 10:37:59 +0000 2017,14282,871677472202477568
81081,Twitter for Android,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",,False,Thu Feb 09 11:57:59 +0000 2017,18471,829660612452036608
66453,Twitter for iPhone,"Starting at a small Bible School in Florida, Billy Graham soon led a nationwide revival. From a large tent in Los A… https://t.co/rhhuOssGmf",,False,Wed Feb 28 18:36:53 +0000 2018,14252,968917941671612416
91191,Twitter for iPhone,"The ""deplorables"" came back to haunt Hillary.They expressed their feelings loud and clear. She spent big money but, in the end, had no game!",,False,Thu Sep 14 02:52:34 +0000 2017,20096,908161523180285953
47552,Twitter for iPhone,News conference at the White House concerning the Omnibus Spending Bill.  1:00 P.M.,,False,Fri Mar 23 16:32:58 +0000 2018,9613,977221676697079808
44525,Twitter for iPhone,"The two fake news polls released yesterday, ABC &amp; NBC, while containing some very positive info, were totally wrong in General E. Watch!",,False,Mon Apr 24 12:15:45 +0000 2017,8550,856481786938916865
70079,Twitter for iPhone,I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!,,False,Wed May 31 13:08:41 +0000 2017,13371,869903459511918592
70716,Twitter for iPhone,#USA🇺🇸 #Japan🇯🇵 https://t.co/EvxFqAVnFS,,False,Mon Nov 06 13:09:30 +0000 2017,17469,927523335956848640
79755,Twitter for Android,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,,False,Tue Jan 03 17:20:43 +0000 2017,19903,816333480409833472
114475,Twitter for iPhone,".@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within th… https://t.co/d5BTTYaALh",,False,Thu Nov 30 01:02:06 +0000 2017,37983,936037588372283392
109776,Twitter for iPhone,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,,False,Sun Aug 27 12:59:56 +0000 2017,21969,901791391130554370
136456,Twitter for iPhone,AUSTIN BOMBING SUSPECT IS DEAD. Great job by law enforcement and all concerned!,,False,Wed Mar 21 10:28:16 +0000 2018,26372,976405122757558272
105197,Twitter for iPhone,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!,,False,Tue Mar 28 10:36:02 +0000 2017,22268,846672219073863681
81805,Twitter for iPhone,"Republicans are now leading the Generic Poll, perhaps because of the popular Tax Cuts which the Dems want to take a… https://t.co/TQfyR96KP8",,False,Tue Feb 20 12:54:39 +0000 2018,17042,965932714141650946
76077,Twitter for iPhone,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us… https://t.co/DrEJ6caWjM,,False,Tue Nov 28 02:48:53 +0000 2017,15723,935339687006429185
145112,Twitter for iPhone,"So much Fake News is being reported. They don’t even try to get it right, or correct it when they are wrong. They p… https://t.co/O5Mqd6avqH",,False,Sat Jan 13 22:08:34 +0000 2018,33419,952301373479104512
105118,Twitter for iPad,"Playing golf with Prime Minister Abe and Hideki Matsuyama, two wonderful people! https://t.co/vYLULe0o2K",,False,Sun Nov 05 06:25:16 +0000 2017,22536,927059219370643456
85541,Twitter for iPhone,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",,False,Fri Mar 17 13:07:15 +0000 2017,19967,842724011234791424
143783,Twitter for iPhone,"Have a great, but very reflective, President’s Day!",,False,Mon Feb 19 13:42:10 +0000 2018,23680,965582280772276224
54517,Twitter for iPhone,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREA… https://t.co/qL8BBq3GOs,,False,Tue Nov 14 09:11:51 +0000 2017,10156,930362633852735488
50902,Twitter for iPhone,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!,,False,Mon May 08 22:43:39 +0000 2017,10702,861713233786404864
54577,Twitter for iPhone,".@ChuckGrassley - got your message loud and clear. We have fantastic people on the ground, got there long before #Harvey. So far, so good!",,False,Sat Aug 26 11:32:44 +0000 2017,10646,901407059547226112
68673,Twitter for iPhone,The Washington Post said I refer to Jeff Sessions as “Mr. Magoo” and Rod Rosenstein as “Mr. Peepers.” This is “acco… https://t.co/ISMM0vuii6,realDonaldTrump,False,Sat Apr 21 20:13:08 +0000 2018,17787,987786331995672576
187429,Twitter for iPhone,"Just left hospital. Rep. Steve Scalise, one of the truly great people, is in very tough shape - but he is a real fighter. Pray for Steve!",,False,Thu Jun 15 01:41:45 +0000 2017,39170,875166406417010688
53475,Twitter for iPhone,"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA",,False,Wed Oct 11 10:26:50 +0000 2017,10783,918060313748164608
54998,Twitter for Android,No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,,False,Wed Jan 18 13:06:58 +0000 2017,10178,821705440178348033
109268,Twitter for iPhone,Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass… https://t.co/xK33TIW16o,,False,Fri Jan 19 12:04:47 +0000 2018,25337,954323750949982208
64548,Twitter for iPhone,"Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump.",,False,Mon May 08 22:41:12 +0000 2017,16788,861712617299210240
38002,Twitter for iPhone,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more… https://t.co/5k8WzW1t68",,False,Wed Jun 28 21:15:37 +0000 2017,8138,880172859108331520
73327,Twitter for iPhone,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek",,False,Tue Mar 21 02:18:20 +0000 2017,14069,844010257454153729
88219,Twitter for iPhone,Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!,,False,Sat Oct 28 12:22:12 +0000 2017,20411,924249943719727104
54361,Twitter for iPhone,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,,False,Thu Mar 09 23:11:27 +0000 2017,10078,839976956703748096
111553,Twitter for iPhone,"Never seen such Republican ANGER &amp; UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12,000,000?),....",,False,Sun Oct 29 13:53:43 +0000 2017,29602,924635359480303616
74865,Twitter for Android,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",,False,Sat Jan 07 15:10:46 +0000 2017,17722,817750330196819968
63918,Twitter for iPhone,I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.,,False,Tue Apr 17 12:24:35 +0000 2018,11781,986218867780448261
50252,Twitter for iPhone,Thank you Rand! https://t.co/NvPeleVmub,,False,Tue Nov 28 02:50:30 +0000 2017,11389,935340092583006208
105773,Twitter for iPhone,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,,False,Tue Jan 24 16:58:06 +0000 2017,20124,823937936056008704
157304,Twitter for iPhone,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,,False,Mon Jan 30 14:23:49 +0000 2017,31197,826073437735100418
64086,Twitter for iPhone,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/Z5VwluvJQx",,False,Tue Mar 21 17:33:23 +0000 2017,14179,844240534562594817
113466,Twitter for iPhone,"Chrysler is moving a massive plant from Mexico to Michigan, reversing a years long opposite trend. Thank you Chrysl… https://t.co/yxTLic66pf",,False,Fri Jan 12 02:53:05 +0000 2018,25195,951648197440569344
55673,Twitter for iPhone,"We will defend our people, our nations and our civilization from all who dare to threaten our way of life...cont:… https://t.co/LMkSj1vzOI",,False,Fri Sep 15 22:58:30 +0000 2017,14337,908827394856947712
105211,Twitter for iPhone,Attorney–client privilege is dead!,,False,Tue Apr 10 11:07:58 +0000 2018,26908,983662868540346371
91104,Twitter for iPhone,I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United S… https://t.co/aWutB2fro3,,False,Wed Jan 17 23:28:30 +0000 2018,23853,953771038114045954
50245,Twitter for iPhone,Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!,,False,Fri Oct 27 11:16:40 +0000 2017,10075,923871062072295427
57244,Twitter for iPhone,As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!,,False,Thu Apr 27 14:39:25 +0000 2017,14345,857605104417026049
104342,Twitter for iPhone,The Fake News is becoming more and more dishonest! Even a dinner arranged for top 20 leaders in Germany is made to look sinister!,,False,Wed Jul 19 00:59:56 +0000 2017,26065,887477071160762369
108783,Twitter for iPhone,Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!,,False,Thu Dec 28 16:18:20 +0000 2017,21001,946415026402988033
50893,Twitter for iPhone,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ",,False,Thu Mar 16 20:09:38 +0000 2017,10338,842467917639913472
97042,Twitter for Android,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",,False,Mon Jan 09 14:14:10 +0000 2017,22270,818460862675558400
59992,Twitter for iPhone,Getting rdy to leave for tonight's Celebrate Freedom Concert honoring our GREAT VETERANS w/ so many of my evangelic… https://t.co/shfTAoMJry,,False,Sat Jul 01 21:38:32 +0000 2017,10858,881265792700035073
70788,Twitter for iPhone,"Such a beautiful map, thank you! https://t.co/FyQdgKvsRO",,False,Wed Feb 28 04:20:43 +0000 2018,16811,968702480753315840
51400,Twitter for iPhone,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan, Iraq… https://t.co/1PfyK6f4DK",realDonaldTrump,False,Thu Nov 23 13:43:24 +0000 2017,8231,933692459351265280
59973,Twitter for iPhone,Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.,,False,Tue Apr 18 10:46:19 +0000 2017,15318,854284952539725828
112945,Twitter for iPhone,"I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the ""DEPLORABLES.""",,False,Wed Sep 20 02:41:13 +0000 2017,24888,910332992756834304
80152,Twitter for iPhone,Republicans Senators are working hard to pass the biggest Tax Cuts in the history of our Country. The Bill is getti… https://t.co/GTBHcuUggn,,False,Fri Dec 01 11:21:06 +0000 2017,17131,936555753946705920
42918,Twitter for iPhone,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our cou… https://t.co/n7g7Zvo9pl",,False,Mon Nov 13 12:29:06 +0000 2017,8324,930049882949345281
43524,Twitter for iPhone,".@WhiteHouse Briefing with Director Marc Short and Director Mick Mulvaney...
https://t.co/0O0VsYXmHB",,False,Fri Jan 19 16:14:05 +0000 2018,8329,954386490842378241
51483,Twitter for iPhone,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t… https://t.co/gR3EPznu1H,,False,Thu Apr 27 18:59:31 +0000 2017,11494,857670562478518273
49171,Twitter for iPhone,Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!,,False,Fri Oct 27 12:50:47 +0000 2017,9728,923894747793580033
82594,Twitter for iPhone,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!,,False,Thu Nov 02 11:54:36 +0000 2017,16484,926054936718307328
43270,Twitter for iPhone,I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!,,False,Fri Nov 03 01:29:54 +0000 2017,7376,926260114146889728
90126,Twitter for iPhone,"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime",,False,Fri Oct 13 11:51:30 +0000 2017,21823,918806396875010048
92118,Twitter for iPhone,"My son, Donald, will be interviewed by @seanhannity tonight at 10:00 P.M. He is a great person who loves our country!",,False,Wed Jul 12 00:24:10 +0000 2017,16664,884931352201756672
102329,Twitter for Android,Just named General H.R. McMaster National Security Advisor.,,False,Mon Feb 20 21:00:37 +0000 2017,15073,833783438922629125
75778,Twitter for iPhone,Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while pl… https://t.co/3paSdvrOWu,,False,Wed Apr 18 21:00:12 +0000 2018,15311,986711015630036992
67059,Twitter for iPhone,"""After 14 years, U.S. beef hits Chinese market. Trade deal an exciting opportunity for agriculture."" https://t.co/gDGgejqFMs",,False,Wed Jul 12 20:20:56 +0000 2017,16933,885232527656538113
69306,Twitter for iPhone,Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!,,False,Tue Jun 06 10:51:39 +0000 2017,12370,872043300949295104
137256,Twitter for iPhone,The top Leadership and Investigators of the FBI and the Justice Department have politicized the sacred investigativ… https://t.co/xXWIyOvhi0,,False,Fri Feb 02 11:33:58 +0000 2018,39321,959389424806191104
169414,Twitter for iPhone,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",,False,Fri Aug 11 11:29:31 +0000 2017,56838,895970429734711298
86248,Twitter for iPhone,"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?",,False,Thu Oct 19 11:56:15 +0000 2017,25897,920981920787386368
205986,Twitter for iPhone,"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.",,False,Sat Oct 21 12:35:05 +0000 2017,66731,921716470140325889
65825,Twitter for iPhone,"Vanity Fair, which looks like it is on its last legs, is bending over backwards in apologizing for the minor hit th… https://t.co/Sx6AmzfKRp",,False,Thu Dec 28 15:24:53 +0000 2017,14040,946401576381505536
88884,Twitter for iPhone,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!",,False,Thu Nov 16 12:43:05 +0000 2017,18805,931140567089721344
57936,Twitter for iPhone,Hurricane looks like largest ever recorded in the Atlantic!,,False,Wed Sep 06 10:53:45 +0000 2017,12595,905383515302264832
123864,Twitter for iPhone,Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!,,False,Sun Dec 03 13:36:45 +0000 2017,36945,937314665176207360
40205,Media Studio,#WeeklyAddress🇺🇸 https://t.co/riqEiBNwk2,,False,Fri Oct 13 22:01:57 +0000 2017,10182,918960024256434176
130234,Twitter for iPhone,"Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! 

Happy #MothersDay",,False,Sun May 14 15:13:45 +0000 2017,20898,863774341921742848
53541,Twitter for iPhone,The Fake News is going crazy making up false stories and using only unnamed sources (who don’t exist). They are tot… https://t.co/CU3W06ZAJw,,False,Mon Apr 30 22:49:55 +0000 2018,13740,991087278515769345
83310,Twitter for Android,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,,False,Wed Jan 04 13:19:09 +0000 2017,18679,816635078067490816
104084,Twitter for iPhone,General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.,,False,Mon Mar 27 01:04:42 +0000 2017,20296,846166053663191040
97431,Twitter for iPhone,"So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!",,False,Thu Oct 05 10:44:19 +0000 2017,14731,915890389269254145
56645,Twitter for Android,"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....",,False,Tue Jan 17 14:30:19 +0000 2017,10540,821364027506966532
82311,Twitter for Android,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,,False,Thu Feb 09 13:26:07 +0000 2017,15092,829682794951475200
68999,Twitter for iPhone,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.,,False,Sun May 28 12:33:03 +0000 2017,16745,868807327130025984
78645,Twitter for iPhone,"“The FBI closed the case on Hillary, which was a rigged investigation. They exonerated her even before they ever in… https://t.co/Xg0ZLHYGHu",,False,Sun Apr 08 11:27:49 +0000 2018,20975,982943088330108928
75002,Twitter for iPhone,Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!,,False,Sat Sep 30 20:37:10 +0000 2017,16859,914227642131509248
59221,Twitter for iPhone,"Together, we are going to MAKE AMERICA GREAT AGAIN!
#AmericaFirst🇺🇸 https://t.co/MVJbs44AtR",,False,Thu Jun 22 23:12:12 +0000 2017,12644,878027873650475008
67381,Twitter for iPhone,"The Manufacturing Index rose to 59%, the highest level since early 2011 - and we can do much better!",,False,Sun Sep 03 02:50:58 +0000 2017,13315,904174851627286530
45318,Twitter for iPhone,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,,False,Wed Apr 26 10:51:06 +0000 2017,8962,857185261029126144
50358,Twitter for iPhone,.@SenatorWicker of Mississippi has been a great supporter and incredible help in getting our massive Tax Cut Bill d… https://t.co/NZAavAxY2F,,False,Tue Feb 27 22:58:19 +0000 2018,12079,968621347294318592
77936,Twitter for iPhone,"In America, we don't worship government - we worship God. 
#ValuesVotersSummit https://t.co/YQ3iDlWylK",,False,Fri Oct 13 17:07:15 +0000 2017,20361,918885859230875649
161703,Twitter for iPhone,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I… https://t.co/yFDS5Pz9yB",,False,Fri Nov 24 22:40:26 +0000 2017,41567,934189999045693441
72772,Twitter for iPhone,"Today we honor Billy Graham as only three private citizens before him have been honored. 

We say a prayer for our… https://t.co/CbrnqFwUuZ",,False,Wed Feb 28 19:01:34 +0000 2018,17129,968924154031497226
132460,Twitter for iPhone,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing t… https://t.co/yG26qYMx0L,,False,Wed Dec 06 21:14:41 +0000 2017,38249,938517073508163584
65669,Twitter for iPhone,Happy Lá Fheile Phadraig to all of my great Irish friends!,,False,Fri Mar 17 12:12:04 +0000 2017,11483,842710123852320770
58608,Twitter for iPhone,“President Donald J. Trump Delivers Remarks at the Shamrock☘️Bowl Presentation by Prime Minister Varadkar in the Ea… https://t.co/o7DliOumDx,,False,Fri Mar 16 01:49:47 +0000 2018,12287,974462702264479744
79639,Twitter for iPhone,"2 million more people just dropped out of ObamaCare. It is in a death spiral. Obstructionist Democrats gave up, have no answer = resist!",,False,Tue Jun 13 13:56:20 +0000 2017,20375,874626492310978564
89501,Twitter for iPhone,Hard to believe Obstructionists May vote against Mike Pompeo for Secretary of State. The Dems will not approve hund… https://t.co/ZElatyv8Fx,,False,Mon Apr 23 13:15:19 +0000 2018,22965,988405962624118785
108362,Twitter for iPhone,"Finally, Liddle’ Adam Schiff, the leakin’ monster of no control, is now blaming the Obama Administration for Russia… https://t.co/9HNsbaWwWj",,False,Sun Feb 18 12:22:29 +0000 2018,28193,965199840471810049
107772,Twitter for iPhone,ESPN is paying a really big price for its politics (and bad programming). People are dumping it in RECORD numbers. Apologize for untruth!,,False,Fri Sep 15 11:20:08 +0000 2017,26584,908651641943003136
